timestamp,bin_id,ward,area_type,bin_capacity_liters,bin_location_lat,bin_location_lon,day_of_week,hour_of_day,is_weekend,is_holiday,time_since_last_pickup,bin_fill_percent
2025-08-05 19:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,19,False,False,11,15
2025-08-05 20:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,20,False,False,12,21
2025-08-05 21:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,21,False,False,1,8
2025-08-05 22:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,22,False,False,2,8
2025-08-05 23:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,23,False,False,3,8
2025-08-06 00:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,0,False,False,4,8
2025-08-06 01:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,1,False,False,5,8
2025-08-06 02:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,2,False,False,6,8
2025-08-06 03:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,3,False,False,7,8
2025-08-06 04:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,4,False,False,8,8
2025-08-06 05:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,5,False,False,9,8
2025-08-06 06:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,6,False,False,10,8
2025-08-06 07:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,7,False,False,11,14
2025-08-06 08:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,8,False,False,12,18
2025-08-06 09:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,9,False,False,1,9
2025-08-06 10:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,10,False,False,2,9
2025-08-06 11:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,11,False,False,3,9
2025-08-06 12:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,12,False,False,4,9
2025-08-06 13:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,13,False,False,5,9
2025-08-06 14:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,14,False,False,6,9
2025-08-06 15:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,15,False,False,7,9
2025-08-06 16:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,16,False,False,8,9
2025-08-06 17:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,17,False,False,9,9
2025-08-06 18:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,18,False,False,10,12
2025-08-06 19:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,19,False,False,11,15
2025-08-06 20:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,20,False,False,12,23
2025-08-06 21:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,21,False,False,1,10
2025-08-06 22:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,22,False,False,2,10
2025-08-06 23:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,23,False,False,3,10
2025-08-07 00:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,0,False,False,4,10
2025-08-07 01:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,1,False,False,5,10
2025-08-07 02:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,2,False,False,6,10
2025-08-07 03:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,3,False,False,7,10
2025-08-07 04:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,4,False,False,8,10
2025-08-07 05:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,5,False,False,9,10
2025-08-07 06:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,6,False,False,10,10
2025-08-07 07:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,7,False,False,11,12
2025-08-07 08:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,8,False,False,12,14
2025-08-07 09:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,9,False,False,1,3
2025-08-07 10:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,10,False,False,2,3
2025-08-07 11:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,11,False,False,3,3
2025-08-07 12:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,12,False,False,4,3
2025-08-07 13:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,13,False,False,5,3
2025-08-07 14:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,14,False,False,6,3
2025-08-07 15:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,15,False,False,7,3
2025-08-07 16:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,16,False,False,8,3
2025-08-07 17:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,17,False,False,9,3
2025-08-07 18:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,18,False,False,10,11
2025-08-07 19:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,19,False,False,11,17
2025-08-07 20:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,20,False,False,12,20
2025-08-07 21:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,21,False,False,1,9
2025-08-07 22:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,22,False,False,2,9
2025-08-07 23:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,23,False,False,3,9
2025-08-08 00:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,0,False,False,4,9
2025-08-08 01:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,1,False,False,5,9
2025-08-08 02:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,2,False,False,6,9
2025-08-08 03:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,3,False,False,7,9
2025-08-08 04:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,4,False,False,8,9
2025-08-08 05:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,5,False,False,9,9
2025-08-08 06:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,6,False,False,10,9
2025-08-08 07:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,7,False,False,11,12
2025-08-08 08:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,8,False,False,12,15
2025-08-08 09:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,9,False,False,1,7
2025-08-08 10:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,10,False,False,2,7
2025-08-08 11:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,11,False,False,3,7
2025-08-08 12:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,12,False,False,4,7
2025-08-08 13:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,13,False,False,5,7
2025-08-08 14:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,14,False,False,6,7
2025-08-08 15:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,15,False,False,7,7
2025-08-08 16:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,16,False,False,8,7
2025-08-08 17:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,17,False,False,9,7
2025-08-08 18:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,18,False,False,10,12
2025-08-08 19:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,19,False,False,11,19
2025-08-08 20:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,20,False,False,12,26
2025-08-08 21:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,21,False,False,1,9
2025-08-08 22:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,22,False,False,2,9
2025-08-08 23:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,23,False,False,3,9
2025-08-09 00:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,0,True,False,4,9
2025-08-09 01:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,1,True,False,5,9
2025-08-09 02:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,2,True,False,6,9
2025-08-09 03:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,3,True,False,7,9
2025-08-09 04:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,4,True,False,8,9
2025-08-09 05:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,5,True,False,9,9
2025-08-09 06:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,6,True,False,10,9
2025-08-09 07:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,7,True,False,11,20
2025-08-09 08:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,8,True,False,12,32
2025-08-09 09:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,9,True,False,1,9
2025-08-09 10:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,10,True,False,2,9
2025-08-09 11:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,11,True,False,3,9
2025-08-09 12:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,12,True,False,4,9
2025-08-09 13:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,13,True,False,5,9
2025-08-09 14:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,14,True,False,6,9
2025-08-09 15:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,15,True,False,7,9
2025-08-09 16:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,16,True,False,8,9
2025-08-09 17:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,17,True,False,9,9
2025-08-09 18:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,18,True,False,10,14
2025-08-09 19:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,19,True,False,11,22
2025-08-09 20:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,20,True,False,12,33
2025-08-09 21:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,21,True,False,1,10
2025-08-09 22:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,22,True,False,2,10
2025-08-09 23:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,23,True,False,3,10
2025-08-10 00:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,0,True,False,4,10
2025-08-10 01:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,1,True,False,5,10
2025-08-10 02:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,2,True,False,6,10
2025-08-10 03:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,3,True,False,7,10
2025-08-10 04:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,4,True,False,8,10
2025-08-10 05:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,5,True,False,9,10
2025-08-10 06:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,6,True,False,10,10
2025-08-10 07:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,7,True,False,11,21
2025-08-10 08:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,8,True,False,12,31
2025-08-10 09:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,9,True,False,1,11
2025-08-10 10:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,10,True,False,2,11
2025-08-10 11:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,11,True,False,3,11
2025-08-10 12:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,12,True,False,4,11
2025-08-10 13:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,13,True,False,5,11
2025-08-10 14:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,14,True,False,6,11
2025-08-10 15:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,15,True,False,7,11
2025-08-10 16:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,16,True,False,8,11
2025-08-10 17:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,17,True,False,9,11
2025-08-10 18:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,18,True,False,10,19
2025-08-10 19:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,19,True,False,11,25
2025-08-10 20:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,20,True,False,12,34
2025-08-10 21:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,21,True,False,1,7
2025-08-10 22:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,22,True,False,2,7
2025-08-10 23:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,23,True,False,3,7
2025-08-11 00:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,0,False,False,4,7
2025-08-11 01:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,1,False,False,5,7
2025-08-11 02:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,2,False,False,6,7
2025-08-11 03:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,3,False,False,7,7
2025-08-11 04:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,4,False,False,8,7
2025-08-11 05:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,5,False,False,9,7
2025-08-11 06:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,6,False,False,10,7
2025-08-11 07:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,7,False,False,11,10
2025-08-11 08:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,8,False,False,12,15
2025-08-11 09:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,9,False,False,1,12
2025-08-11 10:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,10,False,False,2,12
2025-08-11 11:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,11,False,False,3,12
2025-08-11 12:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,12,False,False,4,12
2025-08-11 13:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,13,False,False,5,12
2025-08-11 14:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,14,False,False,6,12
2025-08-11 15:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,15,False,False,7,12
2025-08-11 16:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,16,False,False,8,12
2025-08-11 17:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,17,False,False,9,12
2025-08-11 18:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,18,False,False,10,19
2025-08-11 19:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,19,False,False,11,26
2025-08-11 20:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,20,False,False,12,31
2025-08-11 21:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,21,False,False,1,8
2025-08-11 22:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,22,False,False,2,8
2025-08-11 23:00:00,110,K/East,Residential,600,19.0691,72.8765,Monday,23,False,False,3,8
2025-08-12 00:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,0,False,False,4,8
2025-08-12 01:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,1,False,False,5,8
2025-08-12 02:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,2,False,False,6,8
2025-08-12 03:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,3,False,False,7,8
2025-08-12 04:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,4,False,False,8,8
2025-08-12 05:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,5,False,False,9,8
2025-08-12 06:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,6,False,False,10,8
2025-08-12 07:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,7,False,False,11,12
2025-08-12 08:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,8,False,False,12,19
2025-08-12 09:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,9,False,False,1,10
2025-08-12 10:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,10,False,False,2,10
2025-08-12 11:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,11,False,False,3,10
2025-08-12 12:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,12,False,False,4,10
2025-08-12 13:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,13,False,False,5,10
2025-08-12 14:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,14,False,False,6,10
2025-08-12 15:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,15,False,False,7,10
2025-08-12 16:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,16,False,False,8,10
2025-08-12 17:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,17,False,False,9,10
2025-08-12 18:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,18,False,False,10,13
2025-08-12 19:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,19,False,False,11,18
2025-08-12 20:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,20,False,False,12,23
2025-08-12 21:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,21,False,False,1,5
2025-08-12 22:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,22,False,False,2,5
2025-08-12 23:00:00,110,K/East,Residential,600,19.0691,72.8765,Tuesday,23,False,False,3,5
2025-08-13 00:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,0,False,False,4,5
2025-08-13 01:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,1,False,False,5,5
2025-08-13 02:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,2,False,False,6,5
2025-08-13 03:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,3,False,False,7,5
2025-08-13 04:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,4,False,False,8,5
2025-08-13 05:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,5,False,False,9,5
2025-08-13 06:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,6,False,False,10,5
2025-08-13 07:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,7,False,False,11,10
2025-08-13 08:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,8,False,False,12,14
2025-08-13 09:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,9,False,False,1,4
2025-08-13 10:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,10,False,False,2,4
2025-08-13 11:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,11,False,False,3,4
2025-08-13 12:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,12,False,False,4,4
2025-08-13 13:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,13,False,False,5,4
2025-08-13 14:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,14,False,False,6,4
2025-08-13 15:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,15,False,False,7,4
2025-08-13 16:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,16,False,False,8,4
2025-08-13 17:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,17,False,False,9,4
2025-08-13 18:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,18,False,False,10,6
2025-08-13 19:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,19,False,False,11,9
2025-08-13 20:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,20,False,False,12,12
2025-08-13 21:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,21,False,False,1,7
2025-08-13 22:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,22,False,False,2,7
2025-08-13 23:00:00,110,K/East,Residential,600,19.0691,72.8765,Wednesday,23,False,False,3,7
2025-08-14 00:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,0,False,False,4,7
2025-08-14 01:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,1,False,False,5,7
2025-08-14 02:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,2,False,False,6,7
2025-08-14 03:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,3,False,False,7,7
2025-08-14 04:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,4,False,False,8,7
2025-08-14 05:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,5,False,False,9,7
2025-08-14 06:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,6,False,False,10,7
2025-08-14 07:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,7,False,False,11,11
2025-08-14 08:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,8,False,False,12,13
2025-08-14 09:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,9,False,False,1,9
2025-08-14 10:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,10,False,False,2,9
2025-08-14 11:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,11,False,False,3,9
2025-08-14 12:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,12,False,False,4,9
2025-08-14 13:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,13,False,False,5,9
2025-08-14 14:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,14,False,False,6,9
2025-08-14 15:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,15,False,False,7,9
2025-08-14 16:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,16,False,False,8,9
2025-08-14 17:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,17,False,False,9,9
2025-08-14 18:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,18,False,False,10,13
2025-08-14 19:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,19,False,False,11,21
2025-08-14 20:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,20,False,False,12,27
2025-08-14 21:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,21,False,False,1,8
2025-08-14 22:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,22,False,False,2,8
2025-08-14 23:00:00,110,K/East,Residential,600,19.0691,72.8765,Thursday,23,False,False,3,8
2025-08-15 00:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,0,False,True,4,8
2025-08-15 01:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,1,False,True,5,8
2025-08-15 02:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,2,False,True,6,8
2025-08-15 03:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,3,False,True,7,8
2025-08-15 04:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,4,False,True,8,8
2025-08-15 05:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,5,False,True,9,8
2025-08-15 06:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,6,False,True,10,8
2025-08-15 07:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,7,False,True,11,15
2025-08-15 08:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,8,False,True,12,21
2025-08-15 09:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,9,False,True,1,12
2025-08-15 10:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,10,False,True,2,12
2025-08-15 11:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,11,False,True,3,12
2025-08-15 12:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,12,False,True,4,12
2025-08-15 13:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,13,False,True,5,12
2025-08-15 14:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,14,False,True,6,12
2025-08-15 15:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,15,False,True,7,12
2025-08-15 16:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,16,False,True,8,12
2025-08-15 17:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,17,False,True,9,12
2025-08-15 18:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,18,False,True,10,23
2025-08-15 19:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,19,False,True,11,29
2025-08-15 20:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,20,False,True,12,43
2025-08-15 21:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,21,False,True,1,8
2025-08-15 22:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,22,False,True,2,8
2025-08-15 23:00:00,110,K/East,Residential,600,19.0691,72.8765,Friday,23,False,True,3,8
2025-08-16 00:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,0,True,False,4,8
2025-08-16 01:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,1,True,False,5,8
2025-08-16 02:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,2,True,False,6,8
2025-08-16 03:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,3,True,False,7,8
2025-08-16 04:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,4,True,False,8,8
2025-08-16 05:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,5,True,False,9,8
2025-08-16 06:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,6,True,False,10,8
2025-08-16 07:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,7,True,False,11,17
2025-08-16 08:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,8,True,False,12,27
2025-08-16 09:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,9,True,False,1,14
2025-08-16 10:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,10,True,False,2,14
2025-08-16 11:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,11,True,False,3,14
2025-08-16 12:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,12,True,False,4,14
2025-08-16 13:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,13,True,False,5,14
2025-08-16 14:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,14,True,False,6,14
2025-08-16 15:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,15,True,False,7,14
2025-08-16 16:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,16,True,False,8,14
2025-08-16 17:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,17,True,False,9,14
2025-08-16 18:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,18,True,False,10,24
2025-08-16 19:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,19,True,False,11,34
2025-08-16 20:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,20,True,False,12,43
2025-08-16 21:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,21,True,False,1,9
2025-08-16 22:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,22,True,False,2,9
2025-08-16 23:00:00,110,K/East,Residential,600,19.0691,72.8765,Saturday,23,True,False,3,9
2025-08-17 00:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,0,True,False,4,9
2025-08-17 01:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,1,True,False,5,9
2025-08-17 02:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,2,True,False,6,9
2025-08-17 03:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,3,True,False,7,9
2025-08-17 04:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,4,True,False,8,9
2025-08-17 05:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,5,True,False,9,9
2025-08-17 06:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,6,True,False,10,9
2025-08-17 07:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,7,True,False,11,15
2025-08-17 08:00:00,110,K/East,Residential,600,19.0691,72.8765,Sunday,8,True,False,12,20
